Fecha,TempMedia,TempMax,HorMinTempMax,TempMin,HorMinTempMin,HumedadMedia,HumedadMax,HorMinHumMax,HumedadMin,HorMinHumMin,VelViento,DirViento,VelVientoMax,HorMinVelMax,DirVientoVelMax,Radiacion,Precipitacion,TempSuelo1,TempSuelo2,EtPMon,PePMon,Estacion,ET0_PM
2012-12-12,9.68,11.56,1540.0,6.589,2340.0,93.8,97.8,2350.0,86.8,510.0,0.825,65.2,5.429,1011.0,106.8,1.047,4.0,,,0.5307596921920776,1.0256059169769287,IB01,0.8188690130288641
2012-12-13,9.44,15.17,1140.0,3.839,700.0,90.1,99.4,700.0,67.91,1310.0,0.693,222.5,3.646,1349.0,196.3,5.219,0.2,,,0.669367790222168,0.0,IB01,0.9042924371613144
2012-12-14,13.05,17.04,1400.0,7.94,240.0,77.6,96.4,430.0,53.68,1030.0,1.146,211.4,5.351,1001.0,181.0,6.9,0.2,,,0.9955960512161256,0.0,IB01,1.4086062541418065
2012-12-15,16.12,20.74,1200.0,13.9,2130.0,75.8,95.0,2350.0,55.88,1200.0,1.229,242.3,5.331,1355.0,250.8,6.463,1.4,,,1.1835657358169556,0.0,IB01,1.476710699384663
2012-12-16,15.11,17.52,1230.0,12.17,1850.0,72.2,95.0,0.0,60.95,930.0,1.801,259.1,8.43,908.0,289.0,6.893,0.2,,,1.165244221687317,0.0,IB01,1.765765912251048
2012-12-17,13.02,16.79,330.0,4.85,2350.0,76.8,97.4,2350.0,54.89,1340.0,1.448,291.7,7.78,249.0,285.9,3.585,0.0,,,1.0980515480041504,0.0,IB01,1.9487863872349518
2012-12-18,9.31,17.36,1200.0,2.769,550.0,84.7,98.2,720.0,47.59,1150.0,0.653,292.1,4.498,1244.0,235.0,9.49,0.2,,,0.767765998840332,0.0,IB01,0.7548941362224147
2012-12-19,10.57,17.72,1130.0,4.647,520.0,89.2,98.8,640.0,60.68,1140.0,0.428,246.8,3.508,1203.0,209.5,7.51,0.2,,,0.6449776887893677,0.0,IB01,0.6462252459860574
2012-12-20,14.14,17.24,1130.0,9.8,620.0,79.5,96.3,0.0,62.37,1340.0,1.651,253.3,10.2,1040.0,312.5,7.65,0.0,,,1.0634602308273315,0.0,IB01,1.6620518052061404
2012-12-21,14.99,17.23,1210.0,11.28,2340.0,70.8,87.6,2350.0,59.45,1200.0,2.296,272.3,8.08,1350.0,246.9,9.1,0.0,,,1.3805491924285889,0.0,IB01,2.091170343139077
2012-12-22,12.9,19.44,1210.0,7.73,720.0,77.8,96.7,2330.0,48.32,1210.0,0.933,201.1,5.41,306.0,309.4,9.45,0.0,,,1.0049740076065063,0.0,IB01,1.1141299294538654
2012-12-23,11.17,15.83,1320.0,5.72,440.0,95.3,98.3,450.0,82.7,1340.0,0.96,184.7,3.597,1311.0,154.3,6.555,0.2,,,0.631331205368042,0.0,IB01,0.9705246501762052
2012-12-24,12.28,16.29,1200.0,9.34,750.0,93.9,97.6,800.0,79.9,1210.0,1.403,176.0,4.136,1124.0,166.9,9.1,0.2,,,0.7610152363777161,0.0,IB01,1.0505702402548975
2012-12-25,11.82,15.36,1240.0,8.94,730.0,92.8,97.6,920.0,81.2,1450.0,0.922,212.3,4.743,2226.0,286.2,4.832,0.2,,,0.6465680599212646,0.0,IB01,0.8929222974398745
2012-12-26,10.92,15.69,1400.0,4.051,2330.0,88.2,98.4,2330.0,63.04,1350.0,0.958,334.0,5.704,753.0,56.82,5.872,9.4,,,0.796335756778717,5.182437896728516,IB01,1.1986382262649675
2012-12-27,9.81,16.95,1400.0,3.976,550.0,82.2,99.2,730.0,51.63,1340.0,0.573,241.8,3.107,1200.0,220.3,9.81,0.2,,,0.7083922624588013,0.0,IB01,0.6826351949827576
2012-12-28,9.51,17.35,1240.0,3.037,2350.0,86.7,98.6,2350.0,61.26,1340.0,0.514,331.4,3.665,1159.0,301.0,9.64,0.2,,,0.6650096774101257,0.0,IB01,0.6300390731820451
2012-12-29,9.7,17.69,1200.0,2.703,710.0,83.8,99.6,730.0,53.99,1230.0,0.958,236.7,4.665,1215.0,179.2,9.91,0.2,,,0.91033136844635,0.0,IB01,1.0408654821469991
2012-12-30,9.14,15.49,1050.0,1.561,2350.0,78.7,98.3,2340.0,46.04,1240.0,0.71,347.0,4.92,1324.0,322.5,9.42,0.0,,,0.7732337117195129,0.0,IB01,0.8565242869534461
2012-12-31,8.14,15.76,1130.0,0.487,640.0,85.7,99.6,700.0,52.11,1150.0,0.995,219.5,5.008,1257.0,180.4,9.32,0.2,,,0.0,0.0,IB01,1.0798421849150974
2013-01-01,8.58,15.97,1400.0,3.501,550.0,84.4,97.9,730.0,54.49,1410.0,0.68,299.2,5.233,1004.0,279.9,6.722,0.2,,,0.7745356,0.0,IB01,0.8884675906192644
2013-01-02,7.03,13.02,1020.0,2.101,600.0,89.2,99.1,620.0,62.94,1000.0,0.71,342.0,6.203,1112.0,327.0,5.813,0.4,,,0.6669544,0.0,IB01,0.8562076235431908
2013-01-03,9.6,13.49,1350.0,3.378,20.0,83.1,98.8,250.0,62.98,700.0,1.25,19.4,6.546,745.0,69.68,4.37,6.0,,,0.8404458165168762,2.639779806137085,IB01,1.411953929666159
2013-01-04,10.03,15.88,1330.0,2.635,650.0,83.9,98.4,750.0,59.25,1430.0,0.737,262.0,4.028,1442.0,218.4,9.96,0.2,,,0.7584405541419983,0.0,IB01,0.8799100554318848
2013-01-05,10.16,17.23,1520.0,3.108,2140.0,82.8,97.1,550.0,45.16,1320.0,0.695,246.8,4.116,1141.0,203.1,10.15,0.2,,,0.852908194065094,0.0,IB01,0.868907679840233
2013-01-06,8.1,20.04,1500.0,1.568,550.0,79.8,98.7,2330.0,31.47,1400.0,0.571,316.6,5.174,1203.0,321.2,10.24,0.2,,,0.9329466223716736,0.0,IB01,0.7092769537547348
2013-01-07,7.95,18.63,1320.0,1.429,150.0,80.7,99.5,740.0,35.79,1550.0,0.486,283.5,4.194,1134.0,298.5,10.45,0.2,,,0.7978801131248474,0.0,IB01,0.6171048098748004
2013-01-08,6.921,16.68,1250.0,1.23,530.0,88.0,99.2,600.0,56.08,1450.0,0.464,267.7,3.205,1228.0,227.4,10.04,0.2,,,0.6926349997520447,0.0,IB01,0.6077634618572492
2013-01-09,7.49,14.88,1220.0,0.554,720.0,85.3,100.0,720.0,61.82,1330.0,0.922,284.3,6.086,2210.0,261.0,9.07,0.2,,,0.8073290586471558,0.0,IB01,1.0143666903657673
2013-01-10,11.26,16.96,1220.0,3.646,2340.0,77.6,97.8,2350.0,56.3,1530.0,1.745,284.4,7.84,1036.0,234.7,9.7,0.0,,,1.228238224983215,0.0,IB01,1.852524221229909
2013-01-11,9.12,15.35,1240.0,1.291,2300.0,78.3,98.2,10.0,51.97,1240.0,1.01,329.2,6.36,940.0,318.7,10.44,0.0,,,0.9494249820709229,0.0,IB01,1.1799904571161968
2013-01-12,8.98,15.68,1330.0,1.223,0.0,83.6,99.3,530.0,58.6,1540.0,0.902,252.1,5.498,1229.0,321.9,10.16,0.2,,,0.8794742822647095,0.0,IB01,1.0773711503759498
2013-01-13,9.53,12.96,1110.0,1.292,2140.0,67.61,93.9,2220.0,42.62,1420.0,2.14,282.0,8.56,1242.0,317.2,9.22,0.0,,,1.387436,0.0,IB01,2.2542790141237794
2013-01-14,9.99,13.36,1040.0,1.095,50.0,61.19,93.5,100.0,47.38,1820.0,2.217,311.4,7.77,2208.0,304.2,7.69,0.0,,,1.3735032081604004,0.0,IB01,2.378196510856334
2013-01-15,10.56,13.38,930.0,2.296,650.0,65.26,93.9,700.0,51.88,1120.0,2.651,292.8,9.42,1116.0,292.6,7.04,0.0,,,1.4141515493392944,0.0,IB01,2.6438119402783453
2013-01-16,12.14,14.29,1230.0,9.81,30.0,65.19,76.3,10.0,56.86,1150.0,3.43,271.7,10.2,1625.0,265.8,7.95,0.0,,,1.8833513259887693,0.0,IB01,2.5155583187584254
2013-01-17,12.96,16.78,1310.0,6.192,2050.0,68.44,89.3,2110.0,52.33,1310.0,3.087,294.0,10.76,537.0,316.0,7.23,0.0,,,1.8120979070663448,0.0,IB01,3.0497341830077116
2013-01-18,14.82,17.65,1020.0,11.49,640.0,71.8,83.6,730.0,62.84,1020.0,1.918,257.1,7.54,5.0,313.6,6.632,0.0,,,1.4181381464004517,0.0,IB01,1.9674053274961218
2013-01-19,13.2,16.05,220.0,9.33,1450.0,80.6,94.8,1620.0,61.32,220.0,2.423,214.2,9.44,948.0,212.7,2.266,6.8,,,1.311356782913208,3.2603330612182617,IB01,2.2788128616200267
2013-01-20,11.26,14.15,1410.0,8.13,740.0,62.08,83.9,740.0,42.55,1450.0,3.138,290.1,9.39,525.0,303.9,8.32,2.6,,,2.0009124279022217,0.0,IB01,2.845045116191914
2013-01-21,9.67,14.55,1120.0,1.162,2320.0,73.3,97.6,2350.0,54.23,1550.0,1.691,286.4,8.88,1013.0,296.2,7.33,0.2,,,1.2118171453475952,0.0,IB01,1.9579197521902454
2013-01-22,7.52,14.03,1340.0,-0.454,520.0,72.3,98.6,540.0,43.03,1340.0,2.108,247.8,11.66,1755.0,187.1,9.37,3.2,,,1.5212006568908691,0.3437052369117737,IB01,2.152009067585422
2013-01-23,9.67,11.61,1350.0,6.987,210.0,55.28,77.6,220.0,37.45,1620.0,4.375,287.1,12.41,1022.0,303.8,10.63,0.2,,,2.3627991676330566,0.0,IB01,3.3342306456166617
2013-01-24,11.16,13.69,1350.0,7.24,840.0,61.78,93.3,850.0,40.16,1840.0,3.855,294.6,13.89,1432.0,318.2,8.09,9.0,,,2.0866799354553223,4.9068098068237305,IB01,3.377598350526008
2013-01-25,7.73,13.27,1340.0,0.084,2140.0,61.92,96.7,2350.0,37.49,1430.0,2.205,315.8,11.32,103.0,324.9,12.18,0.0,,,1.6432502269744873,0.0,IB01,2.2681229984361453
2013-01-26,9.59,14.38,1050.0,2.367,2350.0,79.1,97.8,2330.0,54.32,1030.0,1.829,308.9,11.68,1024.0,324.3,9.8,1.4,,,1.3160758018493652,0.0,IB01,2.0057718655742907
2013-01-27,10.43,18.57,1320.0,1.56,50.0,77.0,98.9,610.0,36.33,1220.0,1.049,234.4,6.429,2343.0,288.7,9.96,1.4,,,1.432621717453003,0.0,IB01,1.612588929827734
2013-01-28,11.18,14.88,1300.0,3.376,2110.0,60.69,88.9,2110.0,42.27,1330.0,3.168,304.1,12.6,412.0,303.7,11.72,0.2,,,2.0513012409210205,0.0,IB01,3.221529057908308
2013-01-29,7.63,16.5,1440.0,0.487,630.0,80.7,97.1,2320.0,48.97,1000.0,0.654,228.6,4.214,1208.0,167.1,11.45,0.0,,,1.0775346755981443,0.0,IB01,1.0780181721991595
2013-01-30,8.24,19.83,1340.0,-0.521,610.0,77.4,98.5,650.0,33.36,1220.0,0.653,234.5,3.587,1344.0,250.5,12.18,0.2,,,1.2992860078811646,0.0,IB01,1.1264647506304173
2013-01-31,10.56,22.18,1320.0,3.578,520.0,79.0,97.6,720.0,36.65,1310.0,0.485,215.4,3.156,1139.0,142.4,12.67,0.0,,,1.2695741653442385,0.0,IB01,1.018747458600287
2013-02-01,12.87,20.5,1220.0,4.519,440.0,70.6,96.9,0.0,39.08,1230.0,1.307,230.2,7.33,2331.0,254.9,13.2,0.2,,,1.7963560819625854,0.0,IB01,2.0105297185187614
2013-02-02,12.43,15.86,0.0,9.54,700.0,52.39,80.2,700.0,41.21,1040.0,5.03,304.6,13.57,744.0,318.6,10.69,1.6,,,2.95516324043274,0.0,IB01,4.016310325206318
2013-02-03,7.35,12.21,1450.0,-0.051,2310.0,54.09,92.1,2340.0,29.95,1300.0,2.894,334.0,12.64,457.0,301.4,13.4,0.0,,,2.0793113708496094,0.0,IB01,2.8700677910542534
2013-02-04,7.5,14.74,1340.0,-0.326,530.0,71.5,95.3,720.0,41.33,1240.0,0.918,265.9,4.694,1053.0,227.4,13.25,0.0,,,1.3171406984329224,0.0,IB01,1.4244520789575708
2013-02-05,10.83,18.16,1250.0,3.513,30.0,75.8,94.1,400.0,44.48,1450.0,0.857,240.7,5.067,2354.0,278.2,13.0,0.0,,,1.4463590383529663,0.0,IB01,1.5220063189482291
2013-02-06,11.89,13.75,1450.0,9.88,2350.0,49.45,73.4,310.0,33.81,1840.0,4.428,307.8,12.54,2220.0,290.8,13.55,0.0,,,2.9987165927886963,0.0,IB01,3.9320575113390763
2013-02-07,9.52,10.93,1340.0,8.34,700.0,45.81,55.56,230.0,31.51,1420.0,4.524,325.1,12.09,1005.0,288.5,13.99,0.0,,,3.126396417617798,0.0,IB01,3.631256505413625
2013-02-08,9.14,12.74,1430.0,4.896,1810.0,62.38,90.0,2350.0,47.14,1530.0,1.752,307.7,7.46,16.0,328.0,9.73,1.6,,,1.521159291267395,0.0,IB01,2.0531762586484343
2013-02-09,5.12,10.14,1520.0,-0.654,2140.0,84.7,97.0,2210.0,53.1,1610.0,0.723,343.6,5.008,207.0,67.8,6.282,5.6,,,0.9029787182807922,2.326140880584717,IB01,1.1446087639592162
2013-02-10,9.93,15.29,1220.0,1.088,410.0,70.3,95.7,420.0,40.8,1430.0,2.048,238.9,7.48,1143.0,235.3,13.72,0.0,,,1.9257220029830933,0.0,IB01,2.6213257564424093
2013-02-11,9.4,12.84,220.0,1.162,2110.0,61.6,89.5,2120.0,39.93,1320.0,2.894,285.1,11.21,1148.0,326.3,13.91,0.2,,,2.0690698623657227,0.0,IB01,3.1252044405697257
2013-02-12,8.11,12.96,1200.0,1.427,2120.0,64.06,93.9,2210.0,45.28,1150.0,2.781,306.4,11.02,256.0,317.1,12.58,0.0,,,1.9070194959640503,0.0,IB01,2.7639108584436807
2013-02-13,7.54,13.54,1230.0,0.892,100.0,73.0,96.5,350.0,45.19,1530.0,1.142,325.8,7.4,1137.0,327.6,14.1,0.0,,,1.5019443035125732,0.0,IB01,1.7512951631930644
2013-02-14,8.49,18.17,1200.0,1.358,300.0,81.7,97.6,720.0,47.39,1150.0,0.623,257.6,3.773,1506.0,114.7,11.31,0.0,,,1.356065273284912,0.0,IB01,1.3662623592816656
2013-02-15,8.68,18.09,1340.0,1.964,240.0,79.0,98.4,610.0,42.26,1520.0,0.504,335.6,4.753,1119.0,337.2,14.79,0.2,,,1.452846646308899,0.0,IB01,1.3317787633372544
2013-02-16,10.96,16.25,1240.0,3.986,0.0,83.9,96.8,40.0,65.28,1240.0,1.651,124.8,5.057,1300.0,149.3,10.22,0.0,,,1.463558793067932,0.0,IB01,2.136043902049374
2013-02-17,10.02,13.56,1220.0,6.258,310.0,88.9,95.9,550.0,75.1,1220.0,0.656,167.4,3.381,1228.0,174.2,3.877,0.0,,,0.8264784812927246,0.0,IB01,1.078000753594893
2013-02-18,10.42,16.24,1300.0,5.321,2340.0,88.4,96.9,2350.0,67.98,1200.0,0.554,349.3,4.194,1248.0,99.7,5.81,0.4,,,0.9910663962364196,0.0,IB01,1.1979834915703682
2013-02-19,10.69,14.03,1200.0,6.193,110.0,85.6,97.0,0.0,64.86,2230.0,2.161,83.4,7.34,1323.0,75.4,5.726,0.2,,,1.3032549619674685,0.0,IB01,2.1276806123732483
2013-02-20,10.22,15.95,1440.0,5.719,1950.0,79.4,94.0,2000.0,58.17,1440.0,0.676,355.3,3.43,1143.0,312.1,11.09,1.2,,,1.3754123449325562,0.0,IB01,1.5022137820499568
2013-02-21,13.04,16.89,1440.0,9.07,430.0,70.8,93.0,450.0,46.85,1420.0,1.921,255.7,9.36,1055.0,274.4,14.03,0.0,,,2.152075290679932,0.0,IB01,2.7447639831115307
2013-02-22,13.95,17.51,1500.0,9.6,1850.0,67.5,89.8,2140.0,40.58,1500.0,2.616,260.2,11.16,946.0,266.4,15.73,0.6,,,2.663501262664795,0.0,IB01,3.504363192710327
2013-02-23,7.21,12.37,100.0,5.044,1820.0,72.6,93.7,1110.0,52.45,1620.0,2.641,327.0,8.66,1505.0,352.2,6.256,5.2,,,1.6220271587371826,2.0113296508789062,IB01,2.143828213276224
2013-02-24,7.52,10.93,1500.0,5.052,350.0,50.55,67.16,1800.0,34.47,1610.0,3.517,311.2,9.5,1742.0,246.5,16.38,0.6,,,2.749135255813598,0.0,IB01,3.2218724511001966
2013-02-25,6.035,10.74,1200.0,0.48,2300.0,59.43,88.7,2310.0,37.52,1630.0,1.257,330.5,7.59,114.0,320.7,13.51,0.0,,,1.6522101163864136,0.0,IB01,1.9576497691705659
2013-02-26,4.514,10.94,1420.0,-1.258,2240.0,75.131,93.4,2320.0,46.93,1430.0,1.025,332.545,2.737,1100.0,64.11,11.038,0.0,,,1.372534,0.0,IB01,1.6031219598165205
2013-02-27,6.045,12.83,1240.0,-2.199,420.0,73.1,95.2,650.0,48.45,1200.0,2.406,60.69,8.3,1554.0,72.6,11.97,0.606,,,1.8675795793533323,0.0,IB01,2.5713022405527095
2013-02-28,10.55,14.7,1400.0,4.301,2350.0,78.5,94.8,2010.0,62.5,0.0,4.202,98.7,11.84,922.0,88.9,6.239,11.31,,,1.77386474609375,6.55052375793457,IB01,3.26156972600164
2013-03-01,8.14,12.96,1120.0,2.701,110.0,83.7,95.4,810.0,64.52,2250.0,2.522,335.7,12.88,1853.0,314.4,8.24,0.0,,,1.478103756904602,0.0,IB01,2.3084220683268835
2013-03-02,10.59,16.22,1220.0,3.776,2340.0,69.82,92.9,2350.0,44.28,1420.0,1.102,344.9,7.88,59.0,326.7,17.29,0.0,,,2.0996668338775635,0.0,IB01,2.33766904354317
2013-03-03,9.31,13.49,1340.0,3.713,120.0,87.8,95.6,720.0,70.3,1520.0,1.236,72.1,5.302,1054.0,92.8,7.77,0.0,,,1.234457015991211,0.0,IB01,1.735456643510931
2013-03-04,12.42,14.84,1600.0,9.81,220.0,86.7,93.1,400.0,70.7,1600.0,3.634,93.0,12.27,2339.0,83.6,7.3,0.0,,,1.6260762214660645,0.0,IB01,2.526615348722747
2013-03-05,13.8,17.7,1130.0,11.42,640.0,83.0,95.1,1730.0,62.68,1210.0,2.846,107.4,11.09,104.0,122.1,8.47,1.01,,,1.936346173286438,0.0,IB01,2.7051852003231085
2013-03-06,15.03,19.44,1200.0,10.55,440.0,73.6,94.9,120.0,52.16,1450.0,1.905,254.9,7.25,144.0,295.1,17.74,0.0,,,2.657952070236206,0.0,IB01,3.247231203342575
2013-03-07,15.98,19.86,950.0,13.16,2330.0,69.78,93.0,2340.0,52.37,1040.0,2.071,243.5,7.5,350.0,293.0,8.95,0.0,,,2.19926118850708,0.0,IB01,2.908186911437817
2013-03-08,15.81,21.92,1320.0,10.15,2040.0,68.08,93.5,2140.0,40.42,1500.0,1.77,247.1,7.5,946.0,256.6,18.59,0.0,,,3.083211898803711,0.0,IB01,3.5219991064941683
2013-03-09,14.85,21.44,1410.0,9.61,2230.0,68.32,94.1,2330.0,40.28,1440.0,1.408,244.035,3.119,830.0,274.4,15.503,0.0,,,2.670652,0.0,IB01,2.99586634588342
2013-03-10,14.06,17.97,1530.0,10.56,0.0,65.34,94.6,20.0,42.46,1530.0,2.465,255.503,4.206,1300.0,225.7,19.15,0.0,,,3.01316,0.0,IB01,3.7546599182355425
2013-03-11,13.803,17.5,1510.0,10.96,500.0,58.104,73.3,1940.0,41.12,1530.0,3.077,262.089,4.984,600.0,275.1,18.955,0.0,,,3.483412,0.0,IB01,4.062631387101838
2013-03-12,12.87,15.63,1120.0,10.02,2350.0,61.194,78.0,2350.0,41.53,1210.0,2.246,251.098,4.37,1000.0,273.6,13.214,0.0,,,2.635214,0.0,IB01,3.2341890663220365
2013-03-13,9.579,13.24,750.0,6.527,150.0,57.003,90.2,200.0,40.94,930.0,3.734,296.002,6.135,1700.0,302.4,13.429,0.0,,,2.639462,0.0,IB01,3.582427499427203
2013-03-14,9.899,13.21,1420.0,6.598,350.0,44.685,58.69,350.0,31.77,1130.0,4.524,311.171,6.64,1500.0,306.9,19.453,0.0,,,3.816255,0.0,IB01,4.445935610438828
2013-03-15,8.855,13.75,1550.0,0.353,2320.0,51.637,88.7,2310.0,32.03,1610.0,2.138,317.595,4.493,100.0,314.3,20.207,0.0,,,2.763663,0.0,IB01,3.396691716184163
2013-03-16,9.1,14.89,1240.0,1.569,0.0,76.488,92.8,640.0,52.4,1230.0,1.591,134.977,3.866,1200.0,148.6,10.496,0.0,,,1.84273,0.0,IB01,2.45298061868047
2013-03-17,13.247,18.6,1610.0,9.34,410.0,78.291,91.8,2220.0,54.09,1330.0,1.625,194.947,3.353,1800.0,229.7,8.072,0.0,,,1.938734,0.0,IB01,2.4777333839463767
2013-03-18,13.03,18.43,1400.0,4.444,2210.0,64.545,93.4,2330.0,26.82,1340.0,1.927,262.878,4.609,900.0,284.2,20.916,0.0,,,3.298908,0.0,IB01,3.8714630102016447
2013-03-19,11.876,18.43,1120.0,5.123,300.0,74.232,93.3,320.0,46.65,1030.0,1.24,88.754,3.282,1000.0,88.1,19.508,0.0,,,2.681706,0.0,IB01,2.9574682858041528
2013-03-20,11.105,16.29,1300.0,3.446,2320.0,76.498,93.6,220.0,49.88,1520.0,1.476,316.234,4.67,1000.0,319.1,20.15,0.0,,,2.624307,0.0,IB01,3.1018353544389576
2013-03-21,11.004,19.24,1300.0,3.309,510.0,81.596,95.6,730.0,49.33,1340.0,1.222,181.962,3.756,1430.0,160.3,19.501,0.0,,,2.672752,0.0,IB01,2.9038422760452476
2013-03-22,12.616,22.05,1450.0,4.85,540.0,76.822,95.8,740.0,28.57,1450.0,1.201,203.559,3.109,1530.0,157.6,19.313,0.0,,,3.127374,0.0,IB01,3.154570494009628
2013-03-23,12.355,16.59,950.0,7.8,2230.0,77.175,94.7,120.0,58.27,1400.0,0.785,256.927,2.807,200.0,289.3,6.921,0.0,,,1.444778,0.0,IB01,1.7883070674493071
2013-03-24,13.048,18.03,1400.0,5.923,210.0,72.289,95.4,400.0,48.93,1510.0,2.074,275.389,4.556,1230.0,294.5,20.433,0.0,,,3.012013,0.0,IB01,3.774809265191561
2013-03-25,14.66,18.51,1520.0,12.03,530.0,60.26,75.7,1940.0,39.77,1540.0,3.101,268.4,9.14,1135.0,299.2,20.46,0.0,,,3.90174,0.0,IB01,4.516988042475341
2013-03-26,15.87,20.65,1520.0,10.28,2330.0,68.6,93.4,2350.0,48.59,1520.0,2.042,249.2,8.96,1103.0,307.1,16.56,0.0,,,3.038639,0.0,IB01,3.8168850866544184
2013-03-27,15.77,21.38,1510.0,10.62,210.0,69.41,93.3,110.0,39.89,1520.0,1.531,237.4,7.04,1123.0,294.1,20.18,0.0,,,3.363548,0.0,IB01,3.761086956689001
2013-03-28,16.42,21.32,1230.0,9.34,210.0,61.98,94.0,230.0,40.76,1440.0,1.653,257.3,6.899,920.0,266.8,20.37,0.0,,,3.416347,0.0,IB01,4.011868016967251
2013-03-29,17.3,21.51,1400.0,14.97,150.0,59.69,72.2,2030.0,45.68,1320.0,2.274,254.0,7.2,1215.0,292.1,19.06,0.0,,,3.843339,0.0,IB01,4.193894141046461
2013-03-30,18.15,21.45,1500.0,10.46,2330.0,46.0,70.8,2330.0,30.39,1410.0,3.587,278.1,11.15,642.0,278.5,22.2,0.0,,,4.8361,0.0,IB01,6.1870530297412385
2013-03-31,14.82,20.18,1330.0,7.8,130.0,64.39,89.7,2350.0,42.92,1410.0,1.81,242.0,8.78,1155.0,279.8,16.56,0.0,,,3.071979,0.0,IB01,3.7486521122173997
2013-04-01,15.87,19.98,1410.0,11.82,600.0,63.71,94.8,340.0,36.4,1700.0,3.114,260.5,10.82,1532.0,299.5,21.58,0.0,,,4.014402,0.0,IB01,5.0814356807340655
2013-04-02,14.73,18.43,1520.0,10.89,2120.0,56.34,78.8,2120.0,37.07,1520.0,2.971,272.0,10.18,1057.0,298.4,22.78,0.0,,,4.083683,0.0,IB01,4.85953759270484
2013-04-03,13.97,20.45,1050.0,3.98,540.0,65.9,93.0,600.0,31.41,1020.0,1.551,104.3,6.35,1340.0,129.6,22.63,0.0,,,3.602811,0.0,IB01,4.013197209906123
2013-04-04,13.44,19.37,1520.0,7.67,2250.0,72.6,93.8,600.0,40.44,1450.0,1.329,267.2,7.47,1212.0,319.2,21.26,0.0,,,3.241339,0.0,IB01,3.5605801013448493
2013-04-05,10.68,17.59,1010.0,6.523,540.0,85.2,94.9,1320.0,54.08,1010.0,1.307,345.4,8.59,1904.0,323.7,7.38,0.0,,,1.76462,0.0,IB01,2.165184630496094
2013-04-06,10.67,14.55,1410.0,7.87,420.0,53.34,69.62,10.0,35.47,1500.0,2.932,313.9,9.95,1456.0,325.3,21.44,0.0,,,3.666522,0.0,IB01,4.146237620807511
2013-04-07,11.93,17.57,1150.0,4.17,500.0,61.36,87.0,520.0,32.36,1110.0,1.731,246.7,5.41,2.0,314.0,21.32,0.0,,,3.376009,0.0,IB01,3.86571095705686
2013-04-08,14.62,19.51,1250.0,11.37,220.0,63.32,83.8,250.0,39.52,1000.0,1.572,255.0,5.498,1124.0,241.8,16.39,0.0,,,3.130852,0.0,IB01,3.5150319961411953
2013-04-09,16.3,22.99,1400.0,11.43,330.0,56.89,86.6,2200.0,29.58,1410.0,1.681,247.5,7.16,1419.0,246.5,22.27,0.0,,,4.130175,0.0,IB01,4.4030466691828645
2013-04-10,16.79,22.19,1520.0,11.42,2110.0,61.37,83.9,2300.0,41.97,1520.0,2.008,261.8,7.21,1113.0,297.4,22.23,0.0,,,4.038786,0.0,IB01,4.587612190520599
2013-04-11,15.79,20.52,1000.0,9.21,450.0,76.3,94.0,620.0,50.79,2340.0,1.599,199.3,6.556,1128.0,216.0,21.21,0.0,,,3.42251,0.0,IB01,4.030238661532785
2013-04-12,17.34,22.73,1430.0,10.35,2230.0,53.09,89.1,2240.0,23.58,1600.0,2.456,262.3,9.45,930.0,239.6,25.24,0.0,,,4.870403,0.0,IB01,5.605698036800962
2013-04-13,14.99,23.4,1010.0,7.27,2340.0,74.8,95.1,700.0,41.64,950.0,1.077,136.5,5.076,1020.0,88.2,23.39,0.0,,,3.707127,0.0,IB01,3.811275082451983
2013-04-14,15.07,22.46,1330.0,5.39,410.0,63.29,94.2,530.0,33.15,1340.0,1.726,47.06,6.831,1319.0,98.8,24.61,0.0,,,4.158986,0.0,IB01,4.578316864936349
2013-04-15,15.33,21.85,1250.0,8.55,2350.0,68.25,93.6,2340.0,43.32,1150.0,1.46,77.2,5.596,950.0,80.0,22.9,0.0,,,3.748534,0.0,IB01,4.1325427176626714
2013-04-16,15.09,22.37,1420.0,7.6,200.0,81.7,95.3,720.0,55.44,1410.0,0.948,126.6,4.439,1136.0,174.1,22.2,0.0,,,3.399618,0.0,IB01,3.594185910854121
2013-04-17,15.97,24.19,1300.0,8.88,2310.0,74.3,95.3,650.0,37.92,1300.0,0.944,153.2,4.038,1416.0,168.3,24.3,0.0,,,3.902787,0.0,IB01,3.9156947090960794
2013-04-18,15.58,25.4,1310.0,6.801,530.0,64.92,94.4,600.0,25.12,1400.0,1.144,162.4,4.792,1339.0,139.8,24.99,0.0,,,4.278567,0.0,IB01,4.181941918152057
2013-04-19,15.32,22.66,1250.0,7.34,400.0,71.0,94.3,600.0,31.39,1330.0,1.367,39.39,5.743,1224.0,90.8,22.99,0.0,,,3.953918,0.0,IB01,4.222977241718572
2013-04-20,12.13,17.19,1340.0,4.853,2340.0,70.3,92.9,2330.0,47.27,850.0,1.24,114.1,5.939,655.0,110.1,11.38,0.0,,,2.238704,0.0,IB01,2.8066316726467297
2013-04-21,11.85,19.44,1540.0,4.114,130.0,74.4,95.3,630.0,47.64,1620.0,0.858,126.0,5.41,1611.0,112.7,17.2,0.0,,,2.707532,0.0,IB01,2.9286292253746566
2013-04-22,11.09,18.79,1230.0,3.984,320.0,76.2,94.9,610.0,48.95,1230.0,0.632,155.7,3.508,1146.0,143.9,12.11,0.0,,,2.08794,0.0,IB01,2.2801208994835926
